Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
alcatel Idol S,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 7, 8, 20 - 6034R","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",133.5 x 66.8 x 7.4 mm (5.26 x 2.63 x 0.29 in),110 g (3.88 oz),,Micro-SIM,"4.7 inches, 60.9 cm","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6577 (40 nm),Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 2000 mAh, non-removable",,"Slate, Fresh Rose, Cherry Red",About 160 EUR
alcatel Hero,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 42.2/11.5 Mbps,158.5 x 80.6 x 8.5 mm (6.24 x 3.17 x 0.33 in),177.6 g (6.24 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","6.0 inches, 99.2 cm","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.5 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),"8GB (single SIM)/ 16GB (dual SIM), 2GB RAM","13 MP, AF","LED flash, panorama","1080p@30fps, stereo sound rec.",2 MP,720p,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 3400 mAh, non-removable",,"Black, White",About 370 EUR
alcatel Idol Alpha,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 42.2/11.5 Mbps,138 x 66.6 x 7.5 mm (5.43 x 2.62 x 0.30 in),117.4 g (4.16 oz),,Micro-SIM,"4.7 inches, 60.9 cm","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,No,16GB 1GB RAM,"13 MP, AF","LED flash, panorama, HDR",1080p@30fps,1.3 MP,720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 2000 mAh, non-removable",,"Slate, Soft Gold/Matte, Soft Gold/Brushed, Pink Gold/Brushed",About 360 EUR
alcatel One Touch Evo 8HD,,No cellular connectivity, N/A,,,,222 x 152.5 x 9 mm (8.74 x 6.00 x 0.35 in),415 g (14.64 oz),,No,"8.0 inches, 198.2 cm","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",Android 4.2 (Jelly Bean),Rockchip RK3066,Dual-core 1.6 GHz Cortex-A9,,microSDXC (dedicated slot),4GB 1GB RAM,3.15 MP,,Yes,2 MP,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,3.0,No,No,"microUSB 2.0, OTG","Li-Ion 4160 mAh, non-removable",,"Black, Silver",
alcatel Pop C1,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,112.5 x 62 x 12 mm (4.43 x 2.44 x 0.47 in),100 g (3.53 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)","3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.0 GHz,,microSDHC (dedicated slot),4GB 512MB RAM,2 MP,,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1300 mAh, removable",,"Green, Pink",About 70 EUR
alcatel Pop C3,,GSM / HSPA,"GSM 850 / 900 / 1800 / 1900 - 4033A, 4033E","HSDPA 900 / 2100 - 4033D, 4033X",,HSPA 21.1/5.76 Mbps,122 x 64.4 x 12 mm (4.80 x 2.54 x 0.47 in),110 g (3.88 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,"5 MP (4033A, 4033E),
or,
3.15 MP (4033X, 4033D)",,480p@30fps,"VGA, 4033A, 4033E only",,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1300 mAh, removable",,"Bluish Black, Pure White, Hot Pink",About 80 EUR
alcatel Pop C5,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,131.5 x 67.9 x 11.5 mm (5.18 x 2.67 x 0.45 in),157 g (5.54 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)","4.5 inches, 55.8 cm","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.3 GHz,,microSDHC (dedicated slot),4GB 512MB RAM,5 MP,LED flash,480p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1800 mAh, removable",,White,About 100 EUR
alcatel Pop C7,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 900 / 2100 - 7040D, 7041D, 7041X",,HSPA 21.1/5.76 Mbps,141 x 71.8 x 9.9 mm (5.55 x 2.83 x 0.39 in),162 g (5.71 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","5.0 inches, 68.9 cm","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.3 GHz,,microSDHC (dedicated slot),"4GB 512MB RAM, 1GB RAM (7041X)","5 MP (7040D),
5 MP, AF (7041X/7041D)","LED flash (7040A, 7041X, 7041D, 7040F, 7040E)",720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 2000/1900 mAh, removable",,Black,About 130 EUR
alcatel Evolve,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,,HSPA 7.2/5.76 Mbps,121.5 x 64 x 11.8 mm (4.78 x 2.52 x 0.46 in),136.5 g (4.83 oz),,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,5 MP,,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1400 mAh, removable",,Black,About 70 EUR
alcatel Fierce,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,,HSPA 21.1/5.76 Mbps,130.3 x 67 x 9 mm (5.13 x 2.64 x 0.35 in),130 g (4.59 oz),,Micro-SIM,"4.5 inches, 55.8 cm","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",LED flash,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1800 mAh, removable",,"Slate, Silver",About 110 EUR
Asus M303,,GSM,GSM 900 / 1800 / 1900 ,,,,83 x 43 x 22.9 mm (3.27 x 1.69 x 0.90 in),87g (3.07 oz),,Mini-SIM,"1.8 inches, 10.2 cm",128 x 160 pixels (~114 ppi density),,,,,miniSD,,1.3 MP,LED flash,Yes,No,,No,No,WLANNo,No,,No,No,Removable Li-Ion 700 mAh battery,,"Silver, Pink, Black",
Asus P505,,GSM,GSM 900 / 1800 / 1900 ,,,,108 x 60 x 22.5 mm (4.25 x 2.36 x 0.89 in),165g (5.82 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile OS for PocketPC,,Intel PXA270 416 MHz,,"MMC/SD, SDIO","64MB RAM, 64MB ROM",1.3 MP,LED flash,Yes,No,,No,No,WLANNo,1.1,,No,1.1,Removable Li-Ion 1000 mAh battery,,Silver,
Asus P525,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,116.8 x 59 x 19 mm (4.60 x 2.32 x 0.75 in),160 g (5.64 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Intel XScale 416 MHz,,miniSD,128MB,"2 MP, AF",LED flash,Yes,No,,No,No,WLANWi-Fi 802.11b,2.0,,No,miniUSB,Removable Li-Ion 1300 mAh battery,,Silver,
Asus P535,,GSM,GSM 900 / 1800 / 1900 ,,,,109 x 59 x 19 mm (4.29 x 2.32 x 0.75 in),145 g (5.11 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Intel XScale 520 MHz,,miniSD,256MB 64MB RAM,"2 MP, AF",LED flash,@30fps,No,,No,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,1.1,Removable Li-Ion 1300 mAh battery,,"Silver, White",
Asus Z810,,GSM,GSM 900 / 1800 / 1900 ,,,,92 x 46 x 23.5 mm (3.62 x 1.81 x 0.93 in),110 g (3.88 oz),,Mini-SIM,"2.0 inches, 12.4 cm","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSD (dedicated slot),64MB,"2 MP, AF",LED flash,Yes,No,,No,No,WLANNo,Yes,,FM radio,Proprietary,Removable Li-Ion 720 mAh battery,,Silver,
Asus P735,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps",109 x 59 x 19 mm (4.29 x 2.32 x 0.75 in),143 g (5.04 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Intel XScale 520 MHz,,miniSD,256MB 64MB RAM,"2 MP, AF",LED flash,Yes,VGA videocall camera,,No,No,WLANWi-Fi 802.11b/g,2.0,,No,1.1,Removable Li-Ion 1300 mAh battery,,Silver,About 370 EUR
Asus J501,,GSM,GSM 900 / 1800 / 1900 ,,,,103 x 48 x 16.6 mm (4.06 x 1.89 x 0.65 in),100 g (3.53 oz),,Mini-SIM,"2.2 inches, 15.0 cm","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSD (dedicated slot),5MB,"2 MP, AF",,Yes,No,,No,No,WLANNo,"1.2, A2DP",,FM radio,1.1,Removable Li-Ion 750 mAh battery,,"Black, White",About 300 EUR
Asus P526,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,110 x 58 x 15.4 mm (4.33 x 2.28 x 0.61 in),115 g (4.06 oz),,Mini-SIM,"2.6 inches, 20.9 cm","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.0 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),128MB,2 MP,,Yes,No,,No,No,WLANNo,1.2,,No,1.1,Removable Li-Ion 1300 mAh battery,,Silver,About 300 EUR
Asus M530w,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps",117 x 65 x 13.8 mm (4.61 x 2.56 x 0.54 in),135 g (4.76 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6 Standard,,32-bit Intel XScale PXA270 416 MHz,,microSD (dedicated slot),256MB 64MB RAM,2 MP,,Yes,VGA videocall camera,,No,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,1.1,Removable Li-Ion 1200 mAh battery,,"Black, White",About 330 EUR
Asus V88i,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps",101 x 45 x 16 mm (3.98 x 1.77 x 0.63 in),80 g (2.82 oz),,Mini-SIM,,176 x 220 pixels,,,,,microSD (dedicated slot),35MB,"2 MP, AF",,Yes,Videocall camera,,No,No,WLANNo,2.0,,FM radio,Proprietary,Removable Li-Ion battery,,Black,About 290 EUR
Asus J502,,GSM,GSM 900 / 1800 / 1900 ,,,,103.5 x 52.8 x 14.7 mm (4.07 x 2.08 x 0.58 in),120 g (4.23 oz),,Mini-SIM,"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSD (dedicated slot),24MB,"3 MP, AF",LED flash,Yes,No,,No,No,WLANNo,"2.0, A2DP",,No,1.1,Removable Li-Ion battery,,"Black, Red",About 300 EUR
Asus Z801,,GSM,GSM 900 / 1800 / 1900 ,,,,92 x 46 x 23.5 mm (3.62 x 1.81 x 0.93 in),110 g (3.88 oz),,Mini-SIM,"2.0 inches, 12.4 cm","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSD (dedicated slot),64MB,2 MP,LED flash,Yes,No,,No,No,WLANNo,"1.2, A2DP",,FM radio,1.1,Removable Li-Ion 750 mAh battery,,Silver,About 260 EUR
Asus P527,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,113 x 58 x 15.4 mm (4.45 x 2.28 x 0.61 in),125 g (4.41 oz),,Mini-SIM,"2.6 inches, 20.9 cm","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.0 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),128MB 64MB RAM,"2 MP, AF",,Yes,No,,No,No,WLANWi-Fi 802.11 b/g,2.0,,FM radio,1.1,Removable Li-Ion battery,,Silver,About 300 EUR
Asus P750,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 3.6/0.384 Mbps,113 x 58 x 17.4 mm (4.45 x 2.28 x 0.69 in),130 g (4.59 oz),,Mini-SIM,"2.6 inches, 20.9 cm","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Marvell PXA270M 520 MHz,,microSD (dedicated slot),"64MB RAM, 256MB ROM","3.15 MP, AF",,Yes,VGA videocall camera,,No,No,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,No,1.1,Removable Li-Ion 1300 mAh battery,,Black,About 330 EUR
Asus P550,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps",121 x 70 x 16.5 mm (4.76 x 2.76 x 0.65 in),188 g (6.63 oz),,Mini-SIM,"3.5 inches, 37.9 cm","240 x 320 pixels, 4:3 ratio (~114 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Marvell PXA270M 520 MHz,,"miniSD, miniSDHC",256MB 64MB RAM,2 MP,,Yes,No,,No,No,WLANWi-Fi 802.11 b/g,2.0,,No,1.1,Removable Li-Ion 1530 mAh battery,,Silver,About 220 EUR
Asus M930,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 3.6/0.384 Mbps,113 x 54 x 18.7 mm (4.45 x 2.13 x 0.74 in),158 g (5.57 oz),,Mini-SIM,"2.6 inches, 19.2 cm","240 x 400 pixels, 5:3 ratio (~179 ppi density)",Microsoft Windows Mobile 6 Standard,TI OMAP 2431,450 MHz ARM 1136,,microSD (dedicated slot),256MB 64MB RAM,2 MP,,Yes,VGA videocall camera,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,2.0,Removable Li-Ion 1100 mAh battery,,Black,About 380 EUR
Asus P320,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,99 x 55 x 13 mm (3.90 x 2.17 x 0.51 in),105 g (3.70 oz),,Mini-SIM,"2.6 inches, 20.9 cm","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.1 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM","2 MP, AF",,Yes,No,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,2.0,Removable Li-Ion 1100 mAh battery,,,About 410 EUR
Asus P552w,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 3.6/0.384 Mbps,102 x 60.5 x 14.5 mm (4.02 x 2.38 x 0.57 in),105 g (3.70 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.1 Professional,,Marvell Tavor 624 MHz,,microSD (dedicated slot),"128MB RAM, 256MB ROM",2 MP,,320p@24fps,No,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,2.0,Removable Li-Ion 1100 mAh battery,,"Black, White",About 370 EUR
Asus P565,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 3.6/0.384 Mbps,102 x 60.5 x 16 mm (4.02 x 2.38 x 0.63 in),120 g (4.23 oz),,Mini-SIM,"2.8 inches, 24.3 cm","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,,800 MHz Marvell TavorP,,microSD (dedicated slot),"128MB RAM, 256MB ROM","3.15 MP, AF",,320p@24fps,VGA videocall camera,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,1.1,Removable Li-Ion 1300 mAh battery,,Black,About 440 EUR
Asus E600,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA,122 x 60 x 13.5 mm (4.80 x 2.36 x 0.53 in),-,,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Microsoft Windows Phone 7,,,,No,,5 MP,LED flash,Yes,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,,microUSB 2.0,Removable Li-Ion 1300 mAh battery,,Black,
Asus P835,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,HSPA 7.2/2 Mbps,115 x 59 x 13.8 mm (4.53 x 2.32 x 0.54 in),148 g (5.22 oz),,Mini-SIM,"3.5 inches, 34.9 cm","480 x 800 pixels, 5:3 ratio (~267 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,,microSDHC (dedicated slot),4GB 288MB RAM,"5 MP, AF",,Yes,Yes,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,2.0,Removable Li-Ion 1100 mAh battery,,Black,About 400 EUR
Asus Transformer TF101,,No cellular connectivity, N/A,,,,271 x 171 x 13 mm (10.67 x 6.73 x 0.51 in),680 g (1.50 lb),,No,"10.1 inches, 295.8 cm","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","Android 3.0 (Honeycomb), 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM","5 MP, AF",,Yes,1.2 MP,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11b/g/n,"2.1, A2DP, EDR",,No,2.0,Non-removable Li-Po battery (24.4 Wh),,Black,About 280 EUR
Asus PadFone,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,128 x 65.4 x 9.2 mm (5.04 x 2.57 x 0.36 in),129 g (4.55 oz),,Mini-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)",Qualcomm MSM8260A Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM, 64GB 1GB RAM","8 MP, AF",LED flash,1080p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,,No,microUSB 2.0,Removable Li-Ion 1520 mAh battery,,Black,About 300 EUR
Asus Transformer Prime TF201,,No cellular connectivity, N/A,,,,263 x 180.8 x 8.3 mm (10.35 x 7.12 x 0.33 in),586 g (1.29 lb),,No,"10.1 inches, 295.8 cm","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 3,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM","8 MP, AF",LED flash,1080p@30fps,1.2 MP,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,Yes,,No,2.0,Non-removable Li-Po battery (25 Wh),,"Amethyst Gray, Champagne Gold",About 350 EUR
Asus Transformer Prime TF700T,,No cellular connectivity, N/A,,,,263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in),598 g (1.32 lb),,No,"10.1 inches, 295.8 cm","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3 T33,Quad-core 1.6 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM","8 MP, AF",LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP, EDR",,No,2.0,Non-removable Li-Po battery (25 Wh),,"Silver, Purple",About 400 EUR
Asus Memo,,No cellular connectivity, N/A,,,,199 x 117 x 12 mm (7.83 x 4.61 x 0.47 in),389 g (13.72 oz),,No,"7.0 inches, 142.1 cm","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.0.1 (Ice Cream Sandwich),Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,No,"16GB 1GB RAM, 32GB 1GB RAM","5 MP, AF",,1080p@30fps,1.2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",,No,2.0,Removable Li-Po 4400 mAh battery,,Black,About 170 EUR
Asus Transformer Pad Infinity 700,,No cellular connectivity, N/A,,,,263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in),598 g (1.32 lb),,No,"10.1 inches, 295.8 cm","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.2.1 (Jelly Bean)",Nvidia Tegra 3 T33,Quad-core 1.6 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM","8 MP, AF",LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP, EDR",,No,2.0,Non-removable Li-Po battery (25 Wh),,"Amethyst Gray, Champagne Gold",About 340 EUR
Asus Transformer Pad TF300T,,No cellular connectivity, N/A,,,,263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in),635 g (1.40 lb),,No,"10.1 inches, 295.8 cm","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.2 (Jelly Bean)",Nvidia Tegra 3 T30L,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM","8 MP, AF",,1080p@30fps,1.2 MP,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,"3.0, EDR",,No,2.0,Non-removable Li-Po battery (22 Wh),,"Royal Blue, Iceberg White, Torch Red",About 290 EUR
Asus Transformer Pad TF300TG,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,,HSPA 21.1/5.76 Mbps,263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in),635 g (1.40 lb),,Yes,"10.1 inches, 295.8 cm","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","Android 4.0 (Ice Cream Sandwich), Waveshare UI",Nvidia Tegra 3 T30L,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM","8 MP, AF",,1080p@30fps,1.2 MP,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,"3.0, EDR",No,No,2.0,Li-Po (22 Wh),,"Royal Blue, Iceberg White, Torch Red",
Asus Transformer Pad Infinity 700 3G,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,HSPA 21.1/5.76 Mbps,263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in),598 g (1.32 lb),,Mini-SIM,"10.1 inches, 295.8 cm","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8260A Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM","8 MP, AF",LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP",,No,2.0,Non-removable Li-Po battery (25 Wh),,"Amethyst Gray, Champagne Gold",About 430 EUR
